-0.0003410154895391315	0.006592197809368372	0.012798909097909927	0.009767033159732819	0.07734155654907227	0.13494448363780975	0.007051045075058937	0.040566883981227875	-0.058135971426963806	0.15243083238601685	0.054392293095588684	-0.04340251162648201	-0.06105067953467369	0.11373454332351685	0.08212821185588837	-0.03511042892932892	0.028269087895751	0.0485084094107151	0.025695394724607468	0.04149536043405533	-0.1459432989358902	0.03659936413168907	0.14840129017829895	-0.025202138349413872	0.05127416551113129	-0.1568293273448944	0.0008022686233744025	0.03897837549448013	-0.03972138091921806	-0.009289303794503212	-0.06457448750734329	-0.0834973081946373	-0.10273359715938568	0.051101479679346085	-0.06569143384695053	-0.04086140915751457	-0.042864736169576645	-0.014653123915195465	-0.012614723294973373	-0.05384649708867073	0.01633460260927677	0.10258214920759201	0.16866478323936462	-0.027446109801530838	-0.029196079820394516	0.09849023073911667	-0.13040748238563538	-0.01633516512811184	-0.06188209727406502	0.05038462579250336	-0.168136864900589	-0.15217135846614838	0.12232761085033417	-0.02852310612797737	0.020328329876065254	-0.006818715017288923	0.2520429491996765	0.12877662479877472	-0.0927419662475586	0.1343783289194107	-0.002237352542579174	0.057751525193452835	-0.09471236914396286	0.21059753000736237	0.020746596157550812	0.014261795207858086	-0.04186592623591423	-0.10135694593191147	-0.10792621225118637	-0.04740796610713005	-0.06067601963877678	-0.0033806615974754095	-0.2120421677827835	-0.1349148154258728	-0.047683797776699066	-0.005521658807992935	-0.0643979161977768	-0.03336673229932785	0.0579509511590004	-0.04390746355056763	-0.11512573808431625	-0.1074567511677742	0.026426389813423157	0.09969539195299149	-0.2166975438594818	-0.30246660113334656	0.036898091435432434	-0.07705965638160706	0.05950246378779411	0.028155356645584106	0.01164894737303257	0.12798580527305603	-0.08899667859077454	0.06471243500709534	0.03549932315945625	-0.04134620353579521	-0.026241043582558632	-0.02736728824675083	0.14705424010753632	0.0789303183555603	-0.040949396789073944	0.1815885752439499	-0.0002661196340341121	0.10055503994226456	-0.040580324828624725	-0.07878592610359192	0.04416763037443161	-0.020620280876755714	0.16725994646549225	0.05602287873625755	-0.05368917062878609	0.08716391772031784	-0.007813634350895882	-0.2207304984331131	0.1560821384191513	0.10728269070386887	0.0026658056303858757	0.0407143272459507	0.015815500169992447	0.10237433016300201	-0.03348643705248833	0.03836748003959656	-0.11250407993793488	-0.2931482493877411	-0.09513889998197556	-0.1321689933538437	-0.0572977215051651	-0.1057339534163475	0.008986491709947586	-0.06547728180885315	-0.010619576089084148	-0.030438387766480446	-0.050704941153526306	-0.10998286306858063	-0.08202924579381943	0.0006669465219601989	0.008377760648727417	0.15659168362617493	-0.07336267083883286	-0.07065686583518982	0.09387348592281342	-0.0649481788277626	-0.02189531736075878	0.04723934456706047	-0.021814920008182526	0.1423141211271286	-0.02097569778561592	-0.05154233053326607	-0.07392954081296921	0.018625469878315926	0.09019161760807037	0.031833987683057785	0.0494680292904377	-0.002428971929475665	0.0406024232506752	0.20812226831912994	-0.10975772142410278	-0.004279572516679764	0.03290203958749771	0.04837344214320183	0.13550563156604767	-0.1787523627281189	-0.023408696055412292	-0.015337889082729816	0.1136789470911026	-0.025895981118083	0.0289723239839077	0.018897831439971924	0.07037362456321716	-0.007903309538960457	-0.0338498093187809	-0.006559177301824093	0.1114918440580368	0.10824930667877197	0.07600148767232895	0.07346955686807632	0.09823700040578842	-0.1498968005180359	-0.17793792486190796	0.01048788521438837	-0.07069939374923706	0.07657897472381592	-0.14277283847332	0.008782039396464825	0.04760074242949486	-0.007180874235928059	0.010719270445406437	-0.02981269173324108	0.11207859963178635	0.1668400913476944	-0.042011965066194534	-0.08017092943191528	-0.06956207007169724	-0.11084222048521042	0.04868010804057121	0.010454012081027031	0.03425596281886101	0.04466842859983444	-0.11444829404354095	-0.029117753729224205	0.13235124945640564	-0.020668281242251396	-0.14965730905532837	0.0063628461211919785	-0.04109090194106102	0.09457552433013916	-0.07437635958194733	-0.02906249649822712	0.26546210050582886	0.051074594259262085	0.09428279101848602	-0.12556155025959015	-0.0043970257975161076	0.08143880218267441	-0.07418066263198853	-0.07686799019575119	0.13470317423343658	0.05821134150028229	0.010245507583022118	0.0324995256960392	-0.021934712305665016	0.07243229448795319	0.06838510930538177	0.1494636982679367	0.12737558782100677	-0.044196560978889465	-0.018275219947099686	-0.043983619660139084	-0.023212850093841553	0.07274913042783737	-0.1302758902311325	-0.17422369122505188	-0.09073637425899506	0.051809150725603104	0.037987492978572845	-0.025975355878472328	-0.009250415489077568	-0.02541971579194069	-0.10169679671525955	-0.04183037951588631	-0.045484721660614014	-0.2585287094116211	0.18179547786712646	-0.05047242343425751	0.015877222642302513	-0.06808613240718842	0.07645109295845032	-0.09889215975999832	-0.030672991648316383	-0.09851241111755371	-0.03916067257523537	-0.024828540161252022	0.06837134063243866	0.02524242177605629	-0.010043898597359657	-0.01835026405751705	-0.09054897725582123	-0.09360481053590775	-0.08293747901916504	0.010946580208837986	0.00466417009010911	-0.05751069635152817	-0.05214575678110123	-0.14590580761432648	0.08044877648353577	-0.02757398970425129	0.06644930690526962	0.11031915247440338	-0.001584926270879805	-0.15986180305480957	-0.11777441203594208	0.013440476730465889	0.037133216857910156	0.030285116285085678	-0.13046644628047943	0.03819625452160835	-0.05723477900028229	-0.07286924123764038	-0.18624067306518555	0.07837896794080734	-0.21058174967765808	-0.0654270127415657	0.08306826651096344	0.012410037219524384	0.04499189928174019	0.08564085513353348	0.15762434899806976	0.008451002649962902	-0.07557444274425507	-0.043084342032670975	-0.04102158546447754	0.020485790446400642	0.026150928810238838	0.03567896783351898	0.017517302185297012	0.06268701702356339	0.031472742557525635	-0.13900664448738098	-0.02647518366575241	-0.013181868940591812	0.03242224082350731	-0.026713266968727112	0.010020849294960499	-0.030563801527023315	-0.00611463887616992	0.06887982785701752	0.019005805253982544	0.00228127371519804	-0.12282553315162659	0.07320696860551834	-0.06928285956382751	-0.07993723452091217	0.007643337361514568	-0.06574179232120514	-0.06041763722896576	0.16561630368232727	-0.05213450267910957	0.04126887395977974	0.05393143743276596	-0.02923424541950226	0.10365355014801025	-0.18339113891124725	-0.0024480430874973536	-0.07494956254959106	0.027515677735209465	0.032617516815662384	-0.011175762861967087	-0.04224472492933273	0.05938219279050827	0.14121274650096893	0.14803588390350342	0.0647640973329544	0.11449642479419708	-0.007703544106334448	-0.02998948097229004	-0.06205457076430321	-0.08728887885808945	0.08501100540161133	-0.010766606777906418	0.004902875050902367	0.000501320930197835	-0.025778545066714287	0.053650978952646255	-0.04340618476271629	0.054064102470874786	-0.009251389652490616	-0.016899868845939636	0.056168872863054276	-0.1602456420660019	0.00031280709663406014	0.03211357817053795	-0.13792112469673157	-0.01699378527700901	0.015083039179444313	0.19587983191013336	-0.06103833019733429	-0.21997955441474915	0.08888554573059082	0.14639365673065186	0.12328363209962845	-0.1683487594127655	0.020024172961711884	0.02497771568596363	0.14495417475700378	0.074858158826828	-0.09848013520240784	0.014175367541611195	-0.06666352599859238	0.037689030170440674	-0.045962654054164886	0.012624507769942284	0.09403374791145325	-0.08808627724647522	-0.0517541840672493	0.08917663246393204	0.005354061722755432	0.03187242150306702	0.14655856788158417	-0.09307922422885895	0.08371595293283463	0.16891159117221832	-0.19273672997951508	-0.10414916276931763	-0.0457318089902401	0.04698793590068817	-0.055621080100536346	-0.0668613538146019	-0.23803064227104187	-0.07296549528837204	-0.061656732112169266	0.08139288425445557	0.05711844563484192	0.024712909013032913	0.003041547490283847	0.10916879773139954	0.030261347070336342	0.005436349660158157	0.027955185621976852	0.0051626889035105705	-0.08547808974981308	0.058597858995199203	-0.1491248458623886	0.012162079103291035	0.11239036172628403	-0.022991901263594627	-0.014353645034134388	0.20352928340435028	-0.0882401093840599	0.006506962701678276	-0.03102220967411995	0.16242465376853943	0.2399236410856247	0.18595409393310547	-0.019841115921735764	0.00935165025293827	0.054039500653743744	0.056698739528656006	0.2674129903316498	0.12360607832670212	-0.07742774486541748	0.10338485240936279	-0.14967802166938782	-0.23528511822223663	-0.11463510245084763	-0.009149140678346157	-0.08833139389753342	-0.03661636263132095	0.011985558085143566	0.081723652780056	-0.0442698672413826	0.06872549653053284	0.11253902316093445	-0.09673605859279633	-0.025460371747612953	-0.029980530962347984	0.0239951740950346	0.08069251477718353	0.011727585457265377	0.12134483456611633	-0.03831656649708748	-0.08575673401355743	0.04527980089187622	0.04221247509121895	-0.002524773823097348	-0.009699804708361626	-0.05684301629662514	0.15443585813045502	0.16712844371795654	-0.2510957419872284	0.1361134648323059	-0.013019229285418987	-0.0010077680926769972	-0.07132960855960846	0.21570414304733276	0.05723896995186806	0.035694777965545654	-0.049122732132673264	0.2746749818325043	-0.08189445734024048	0.0026165859308093786	0.021750183776021004	0.025811858475208282	-0.05152231827378273	0.052343036979436874	-0.09478825330734253	-0.12044668197631836	0.022130373865365982	0.026585694402456284	0.1059027835726738	0.0969097912311554	0.11520031094551086	0.15014491975307465	0.06089099869132042	0.04001598432660103	-0.0024230927228927612	-0.04891052842140198	-0.04216136410832405	0.09157653152942657	0.06186946853995323	-0.08326097577810287	-0.12309272587299347	0.16118913888931274	0.009354735724627972	-0.15818354487419128	0.09076109528541565	-0.01718517206609249	-0.15585991740226746	-0.044481225311756134	0.0026078573428094387	0.03510757163167	-0.03661234304308891	-0.10027100145816803	-0.19710569083690643	0.10323282331228256	0.012817286886274815	-0.028590550646185875	0.06862588971853256	0.07550352066755295	0.004850621335208416	0.09937840700149536	0.05163993313908577	0.10143706202507019	0.07573564350605011	-0.006052182987332344	-0.14994004368782043	-0.01161948125809431	0.0001815036084735766	-0.05645386874675751	0.1657114028930664	-0.013734917156398296	0.005999483168125153	0.22833654284477234	0.025098878890275955	-0.1751636564731598	0.05421382188796997	-0.09630410373210907	0.046780411154031754	0.05477562174201012	-0.08180633932352066	0.061975929886102676	0.06163261458277702	0.05958249047398567	-0.11445091664791107	-0.041303228586912155	0.10775627195835114	0.029191123321652412	0.06375236064195633	-0.06946490705013275	-0.05057595670223236	-0.05445806309580803	-0.049267251044511795	0.09360227733850479	0.002246844582259655	0.05234547704458237	0.08453620225191116	-0.13470147550106049	0.07934312522411346	-0.0565236359834671	0.06802456080913544	0.21557483077049255	0.03669927641749382	-0.05517420917749405	-0.07851559668779373	-0.020232748240232468	0.08936575800180435	-0.08410512655973434	0.07646763324737549	0.06524332612752914	0.027375703677535057	-0.013966822996735573	-0.04161548241972923	0.080135777592659	-0.012374909594655037	-6.092064950280474e-07	-0.10920760780572891	0.031224749982357025	0.037417471408843994	0.03133638948202133	-0.05062652751803398	-0.07820174843072891	-0.06711210310459137	0.08648466318845749	0.18486547470092773	-0.03349495306611061	0.19698022305965424	-0.06102665886282921	-0.10594388097524643	0.032577481120824814	-0.10161153972148895	-0.02474886178970337	-0.024258777499198914	0.03016115538775921	-0.002193401800468564	-0.11501975357532501	-0.036719806492328644	0.046874113380908966	0.11943164467811584	0.027787331491708755	-0.06430426239967346	-0.14286084473133087	-0.15042629837989807	0.10200143605470657	-0.08855553716421127	-0.10824891924858093	0.021781841292977333	0.050350409001111984	-0.03058779053390026	-0.06525365263223648	0.02877848781645298	0.12501360476016998	0.06881974637508392	0.041168391704559326	-0.0006154003203846514	-0.030686616897583008	-0.04725804924964905	0.13836130499839783	0.10143456608057022	0.18104062974452972	0.053614046424627304	-0.11608140170574188	0.020194916054606438	0.10898777842521667	-0.17319868505001068	0.1110152080655098	0.0007584874983876944	-0.07249698042869568	0.00948326475918293	0.00707412650808692	-0.005396077875047922	0.07497384399175644	-0.050590865314006805	0.015758467838168144	-0.09007013589143753	-0.0067575653083622456	-0.08453737199306488	0.04699447378516197	0.029822297394275665	0.04565748944878578	-0.012974328361451626	0.004520950838923454	-0.1615675538778305	-0.02780361846089363	-0.050146687775850296	-0.033011339604854584	-0.12781508266925812	0.1167798787355423	-0.03814481571316719	-0.038650739938020706	-0.041598763316869736	0.061708271503448486	-0.12085346132516861	-0.0007655667723156512	0.01881534978747368	0.07860229164361954	0.035204388201236725	0.12973730266094208	-0.01661565713584423	0.22600191831588745	-0.11684011667966843	0.008845953270792961	-0.20801061391830444	0.18118979036808014	0.07956746965646744	0.062167953699827194	0.05758318305015564	0.11608529835939407	-0.05413580685853958	-0.0462186373770237	0.06695132702589035	-0.003786184825003147	0.036911748349666595	0.13896425068378448	-0.0007303422316908836	0.012178483419120312	0.00377050694078207	-0.04466738551855087	-0.09208779036998749	-0.03136419504880905	0.05040421336889267	-0.05435023829340935	0.12178334593772888	0.009838195517659187	0.028309131041169167	0.05483196675777435	-0.05067703127861023	0.09199193865060806	-0.10493430495262146	0.20300251245498657	-0.013635150156915188	-0.19981522858142853	-0.18523786962032318	-0.08802299201488495	0.0824204608798027	0.26532381772994995	0.03841964527964592	-0.0006860936991870403	0.1025705635547638	0.003575326642021537	-0.02810940146446228	-0.07526885718107224	-0.06748386472463608	-0.16937902569770813	-0.1206662505865097	-0.08497459441423416	-0.08209932595491409	-0.05591300502419472	-0.031284596771001816	-0.07109459489583969	0.04456660896539688	0.03829574212431908	0.0627317726612091	-0.08896417915821075	-0.08217747509479523	0.11159279942512512	-0.08921103179454803	0.015559027902781963	-0.041581910103559494	0.117780402302742	-0.2752905488014221	0.07561910152435303	0.10947498679161072	-0.06762027740478516	0.027462739497423172	-0.001807263819500804	-0.10448329895734787	-0.012975266203284264	0.034227315336465836	0.011083698831498623	0.045842789113521576	0.03592006489634514	0.06721342355012894	-0.08104319125413895	-0.2599853277206421	-0.07160118222236633	-0.05562123656272888	-0.0067217787727713585	-0.014744563028216362	0.01477754209190607	0.08074628561735153	-0.00374224572442472	-0.20031535625457764	0.14125388860702515	0.04268798232078552	-0.035398513078689575	0.09388531744480133	-0.07744403928518295	0.1281404048204422	-0.0254589281976223	0.23094697296619415	-0.020343296229839325	-0.08814753592014313	-0.010803567245602608	0.06544866412878036	0.05073554813861847	-0.08846081793308258	-0.08236636966466904	0.1049300953745842	0.19230422377586365	-0.09486940503120422	0.05392053350806236	-0.044729236513376236	-0.16011422872543335	0.08917710185050964	0.07877442240715027	-0.044209063053131104	0.029419928789138794	0.06727717816829681	-0.13687284290790558	0.1347002387046814	-0.04658658429980278	0.16190287470817566	-0.18801581859588623	-0.17197346687316895	0.06361532211303711	0.006882425397634506	0.0222646314650774	-0.1518094539642334	-0.01746516488492489	0.023717869073152542	-0.09376586228609085	0.13410909473896027	-0.04541642218828201	0.03282148391008377	0.0556182935833931	-0.1797964870929718	0.04075166955590248	-0.17351987957954407	-0.00885854009538889	0.03805961087346077
